frames=17648
samplerate=44100, outrate=32768
channels=2
num_items=35296
Read 35296 items
idx = 1302	 inval = -1977090048	 outidx = 484	 outval = -58
idx = 1305	 inval = -1976893440	 outidx = 485	 outval = -58
idx = 1308	 inval = -1976434688	 outidx = 486	 outval = -58
idx = 1310	 inval = -1976172544	 outidx = 487	 outval = -58
idx = 1313	 inval = -1975910400	 outidx = 488	 outval = -58
idx = 1316	 inval = -1975451648	 outidx = 489	 outval = -58
idx = 1318	 inval = -1975320576	 outidx = 490	 outval = -58
idx = 1321	 inval = -1975058432	 outidx = 491	 outval = -58
idx = 1324	 inval = -1974599680	 outidx = 492	 outval = -58
idx = 1326	 inval = -1974337536	 outidx = 493	 outval = -58
idx = 1332	 inval = -1973682176	 outidx = 495	 outval = -58
idx = 1335	 inval = -1973420032	 outidx = 496	 outval = -58
idx = 1337	 inval = -1973157888	 outidx = 497	 outval = -58
idx = 1340	 inval = -1972633600	 outidx = 498	 outval = -58
idx = 1343	 inval = -1972436992	 outidx = 499	 outval = -58
idx = 1345	 inval = -1972305920	 outidx = 500	 outval = -58
idx = 1348	 inval = -1971847168	 outidx = 501	 outval = -58
idx = 1351	 inval = -1971585024	 outidx = 502	 outval = -58
idx = 1353	 inval = -1971322880	 outidx = 503	 outval = -58
idx = 1356	 inval = -1970929664	 outidx = 504	 outval = -58
idx = 1361	 inval = -1970470912	 outidx = 506	 outval = -58
idx = 1364	 inval = -1970012160	 outidx = 507	 outval = -58
idx = 1367	 inval = -1969750016	 outidx = 508	 outval = -58
idx = 1370	 inval = -1969356800	 outidx = 509	 outval = -58
idx = 1372	 inval = -1969029120	 outidx = 510	 outval = -58
idx = 1375	 inval = -1968766976	 outidx = 511	 outval = -58
idx = 1378	 inval = -1968308224	 outidx = 512	 outval = -58
idx = 1380	 inval = -1968046080	 outidx = 513	 outval = -58
idx = 1383	 inval = -1967915008	 outidx = 514	 outval = -58
idx = 1386	 inval = -1967390720	 outidx = 515	 outval = -58
idx = 1391	 inval = -1966997504	 outidx = 517	 outval = -58
idx = 1394	 inval = -1966538752	 outidx = 518	 outval = -58
idx = 1396	 inval = -1966342144	 outidx = 519	 outval = -58
idx = 1399	 inval = -1966080000	 outidx = 520	 outval = -58
idx = 1402	 inval = -1965621248	 outidx = 521	 outval = -58
idx = 1405	 inval = -594804736	 outidx = 522	 outval = -17
idx = 1407	 inval = -1060634624	 outidx = 523	 outval = -31
idx = 1410	 inval = -1592000512	 outidx = 524	 outval = -47
idx = 1413	 inval = -1725300736	 outidx = 525	 outval = -51
idx = 1415	 inval = -1810825216	 outidx = 526	 outval = -53
idx = 1421	 inval = -1922957312	 outidx = 528	 outval = -57
idx = 1423	 inval = -1937440768	 outidx = 529	 outval = -57
idx = 1426	 inval = -1952120832	 outidx = 530	 outval = -58
idx = 1429	 inval = -1955790848	 outidx = 531	 outval = -58
idx = 1431	 inval = -1958019072	 outidx = 532	 outval = -58
idx = 1434	 inval = -1960116224	 outidx = 533	 outval = -58
idx = 1437	 inval = -1960574976	 outidx = 534	 outval = -58
idx = 1440	 inval = -1960706048	 outidx = 535	 outval = -58
idx = 1442	 inval = -1960706048	 outidx = 536	 outval = -58
idx = 1445	 inval = -1960640512	 outidx = 537	 outval = -58
idx = 1450	 inval = -1960050688	 outidx = 539	 outval = -58
idx = 1453	 inval = -1959788544	 outidx = 540	 outval = -58
idx = 1456	 inval = -1959395328	 outidx = 541	 outval = -58
idx = 1458	 inval = -1959133184	 outidx = 542	 outval = -58
idx = 1461	 inval = -1958871040	 outidx = 543	 outval = -58
idx = 1464	 inval = -1958477824	 outidx = 544	 outval = -58
idx = 1466	 inval = -1958215680	 outidx = 545	 outval = -58
idx = 1469	 inval = -1958084608	 outidx = 546	 outval = -58
idx = 1472	 inval = -1957560320	 outidx = 547	 outval = -58
idx = 1475	 inval = -1957298176	 outidx = 548	 outval = -58
idx = 1480	 inval = -1956642816	 outidx = 550	 outval = -58
idx = 1483	 inval = -1956380672	 outidx = 551	 outval = -58
idx = 1485	 inval = -1956118528	 outidx = 552	 outval = -58
idx = 1488	 inval = -1955725312	 outidx = 553	 outval = -58
idx = 1491	 inval = -1955463168	 outidx = 554	 outval = -58
idx = 1493	 inval = -1955266560	 outidx = 555	 outval = -58
idx = 1496	 inval = -1954807808	 outidx = 556	 outval = -58
idx = 1499	 inval = -1954545664	 outidx = 557	 outval = -58
idx = 1501	 inval = -1954349056	 outidx = 558	 outval = -58
idx = 1504	 inval = -1953955840	 outidx = 559	 outval = -58
idx = 1510	 inval = -1953234944	 outidx = 561	 outval = -58
idx = 1512	 inval = -1952972800	 outidx = 562	 outval = -58
idx = 1515	 inval = -1952776192	 outidx = 563	 outval = -58
idx = 1518	 inval = -1952251904	 outidx = 564	 outval = -58
idx = 1520	 inval = -1951989760	 outidx = 565	 outval = -58
idx = 1523	 inval = -1951793152	 outidx = 566	 outval = -58
idx = 1526	 inval = -1951334400	 outidx = 567	 outval = -58
idx = 1528	 inval = -1951072256	 outidx = 568	 outval = -58
idx = 1531	 inval = -1950875648	 outidx = 569	 outval = -58
idx = 1534	 inval = -1950351360	 outidx = 570	 outval = -58
idx = 1539	 inval = -1950023680	 outidx = 572	 outval = -58
idx = 1542	 inval = -1949564928	 outidx = 573	 outval = -58
idx = 1545	 inval = -1949302784	 outidx = 574	 outval = -58
idx = 1547	 inval = -1949040640	 outidx = 575	 outval = -58
idx = 1550	 inval = -1948647424	 outidx = 576	 outval = -58
idx = 1553	 inval = -1948385280	 outidx = 577	 outval = -58
idx = 1555	 inval = -1948057600	 outidx = 578	 outval = -58
idx = 1558	 inval = -1947598848	 outidx = 579	 outval = -58
idx = 1561	 inval = -1947467776	 outidx = 580	 outval = -58
idx = 1563	 inval = -1947271168	 outidx = 581	 outval = -58
idx = 1569	 inval = -1946484736	 outidx = 583	 outval = -58
idx = 1571	 inval = -1946288128	 outidx = 584	 outval = -58
idx = 1574	 inval = -633667584	 outidx = 585	 outval = -18
idx = 1577	 inval = -1050083328	 outidx = 586	 outval = -31
idx = 1579	 inval = -1363935232	 outidx = 587	 outval = -40
idx = 1582	 inval = -1701249024	 outidx = 588	 outval = -50
idx = 1585	 inval = -1786904576	 outidx = 589	 outval = -53
idx = 1588	 inval = -1878196224	 outidx = 590	 outval = -55
idx = 1590	 inval = -1901199360	 outidx = 591	 outval = -56
idx = 1593	 inval = -1916076032	 outidx = 592	 outval = -57
idx = 1598	 inval = -1935736832	 outidx = 594	 outval = -57
idx = 1601	 inval = -1938030592	 outidx = 595	 outval = -57
idx = 1604	 inval = -1940455424	 outidx = 596	 outval = -57
idx = 1606	 inval = -1940979712	 outidx = 597	 outval = -57
idx = 1609	 inval = -1941176320	 outidx = 598	 outval = -57
idx = 1612	 inval = -1941176320	 outidx = 599	 outval = -57
idx = 1614	 inval = -1941110784	 outidx = 600	 outval = -57
idx = 1617	 inval = -1941045248	 outidx = 601	 outval = -57
idx = 1620	 inval = -1940586496	 outidx = 602	 outval = -57
idx = 1623	 inval = -1940389888	 outidx = 603	 outval = -57
idx = 1628	 inval = -1939603456	 outidx = 605	 outval = -57
idx = 1631	 inval = -1939406848	 outidx = 606	 outval = -57
idx = 1633	 inval = -1939144704	 outidx = 607	 outval = -57
idx = 1636	 inval = -1938751488	 outidx = 608	 outval = -57
idx = 1639	 inval = -1938554880	 outidx = 609	 outval = -57
idx = 1641	 inval = -1938292736	 outidx = 610	 outval = -57
idx = 1644	 inval = -1937833984	 outidx = 611	 outval = -57
idx = 1647	 inval = -1937637376	 outidx = 612	 outval = -57
idx = 1649	 inval = -1937440768	 outidx = 613	 outval = -57
idx = 1652	 inval = -1936982016	 outidx = 614	 outval = -57
idx = 1658	 inval = -1936326656	 outidx = 616	 outval = -57
idx = 1660	 inval = -1936064512	 outidx = 617	 outval = -57
idx = 1663	 inval = -1935867904	 outidx = 618	 outval = -57
idx = 1666	 inval = -1935278080	 outidx = 619	 outval = -57
idx = 1668	 inval = -1935015936	 outidx = 620	 outval = -57
idx = 1671	 inval = -1934884864	 outidx = 621	 outval = -57
idx = 1674	 inval = -1934360576	 outidx = 622	 outval = -57
idx = 1676	 inval = -1934163968	 outidx = 623	 outval = -57
idx = 1679	 inval = -1933901824	 outidx = 624	 outval = -57
idx = 1682	 inval = -1933508608	 outidx = 625	 outval = -57
idx = 1687	 inval = -1933049856	 outidx = 627	 outval = -57
idx = 1690	 inval = -1932656640	 outidx = 628	 outval = -57
idx = 1693	 inval = -1932394496	 outidx = 629	 outval = -57
idx = 1695	 inval = -1932132352	 outidx = 630	 outval = -57
idx = 1698	 inval = -1931673600	 outidx = 631	 outval = -57
idx = 1701	 inval = -1931476992	 outidx = 632	 outval = -57
idx = 1703	 inval = -1931214848	 outidx = 633	 outval = -57
idx = 1706	 inval = -1930756096	 outidx = 634	 outval = -57
idx = 1709	 inval = -1930493952	 outidx = 635	 outval = -57
idx = 1711	 inval = -1930297344	 outidx = 636	 outval = -57
idx = 1717	 inval = -1929641984	 outidx = 638	 outval = -57
idx = 1719	 inval = -1929379840	 outidx = 639	 outval = -57
idx = 1722	 inval = -1929052160	 outidx = 640	 outval = -57
idx = 1725	 inval = -1928790016	 outidx = 641	 outval = -57
idx = 1728	 inval = -1928265728	 outidx = 642	 outval = -57
idx = 1730	 inval = -1928069120	 outidx = 643	 outval = -57
idx = 1733	 inval = -1927872512	 outidx = 644	 outval = -57
idx = 1736	 inval = -1927413760	 outidx = 645	 outval = -57
idx = 1738	 inval = -1927086080	 outidx = 646	 outval = -57
idx = 1741	 inval = -1926823936	 outidx = 647	 outval = -57
idx = 1746	 inval = -1926168576	 outidx = 649	 outval = -57
idx = 1749	 inval = -1925906432	 outidx = 650	 outval = -57
idx = 1752	 inval = -1925513216	 outidx = 651	 outval = -57
idx = 1754	 inval = -1925251072	 outidx = 652	 outval = -57
idx = 1757	 inval = -1925120000	 outidx = 653	 outval = -57
idx = 1760	 inval = -1924595712	 outidx = 654	 outval = -57
idx = 1763	 inval = -1924464640	 outidx = 655	 outval = -57
idx = 1765	 inval = -626786304	 outidx = 656	 outval = -18
idx = 1768	 inval = -1348730880	 outidx = 657	 outval = -40
idx = 1771	 inval = -1551237120	 outidx = 658	 outval = -46
idx = 1776	 inval = -1821835264	 outidx = 660	 outval = -54
idx = 1779	 inval = -1857224704	 outidx = 661	 outval = -55
idx = 1781	 inval = -1879965696	 outidx = 662	 outval = -56
idx = 1784	 inval = -1904214016	 outidx = 663	 outval = -56
idx = 1787	 inval = -1910177792	 outidx = 664	 outval = -56
idx = 1789	 inval = -1914044416	 outidx = 665	 outval = -57
idx = 1792	 inval = -1917911040	 outidx = 666	 outval = -57
idx = 1795	 inval = -1918763008	 outidx = 667	 outval = -57
idx = 1798	 inval = -1919549440	 outidx = 668	 outval = -57
idx = 1800	 inval = -1919549440	 outidx = 669	 outval = -57
idx = 1806	 inval = -1919352832	 outidx = 671	 outval = -57
idx = 1808	 inval = -1919156224	 outidx = 672	 outval = -57
idx = 1811	 inval = -1918959616	 outidx = 673	 outval = -57
idx = 1814	 inval = -1918435328	 outidx = 674	 outval = -57
idx = 1816	 inval = -1918238720	 outidx = 675	 outval = -57
idx = 1819	 inval = -1917976576	 outidx = 676	 outval = -57
idx = 1822	 inval = -1917517824	 outidx = 677	 outval = -57
idx = 1824	 inval = -1917321216	 outidx = 678	 outval = -57
idx = 1827	 inval = -1917059072	 outidx = 679	 outval = -57
idx = 1830	 inval = -1916665856	 outidx = 680	 outval = -57
idx = 1835	 inval = -1916207104	 outidx = 682	 outval = -57
idx = 1838	 inval = -1915748352	 outidx = 683	 outval = -57
idx = 1841	 inval = -1915486208	 outidx = 684	 outval = -57
idx = 1843	 inval = -1915289600	 outidx = 685	 outval = -57
idx = 1846	 inval = -1914830848	 outidx = 686	 outval = -57
idx = 1849	 inval = -1914503168	 outidx = 687	 outval = -57
idx = 1851	 inval = -1914306560	 outidx = 688	 outval = -57
idx = 1854	 inval = -1913913344	 outidx = 689	 outval = -57
idx = 1857	 inval = -1913716736	 outidx = 690	 outval = -57
idx = 1859	 inval = -1913454592	 outidx = 691	 outval = -57
idx = 1865	 inval = -1912799232	 outidx = 693	 outval = -57
idx = 1868	 inval = -1912340480	 outidx = 694	 outval = -56
idx = 1870	 inval = -1912209408	 outidx = 695	 outval = -56
idx = 1873	 inval = -1911947264	 outidx = 696	 outval = -56
idx = 1876	 inval = -1911488512	 outidx = 697	 outval = -56
idx = 1878	 inval = -1911226368	 outidx = 698	 outval = -56
idx = 1881	 inval = -1911029760	 outidx = 699	 outval = -56
idx = 1884	 inval = -1910571008	 outidx = 700	 outval = -56
idx = 1886	 inval = -1910243328	 outidx = 701	 outval = -56
idx = 1889	 inval = -1910046720	 outidx = 702	 outval = -56
idx = 1894	 inval = -1909325824	 outidx = 704	 outval = -56
idx = 1897	 inval = -1909129216	 outidx = 705	 outval = -56
idx = 1900	 inval = -1908670464	 outidx = 706	 outval = -56
idx = 1902	 inval = -1908408320	 outidx = 707	 outval = -56
idx = 1905	 inval = -1908277248	 outidx = 708	 outval = -56
idx = 1908	 inval = -1907818496	 outidx = 709	 outval = -56
idx = 1911	 inval = -1907621888	 outidx = 710	 outval = -56
idx = 1913	 inval = -1907359744	 outidx = 711	 outval = -56
idx = 1916	 inval = -1906900992	 outidx = 712	 outval = -56
idx = 1919	 inval = -1906704384	 outidx = 713	 outval = -56
idx = 1924	 inval = -1905917952	 outidx = 715	 outval = -56
idx = 1927	 inval = -1905786880	 outidx = 716	 outval = -56
idx = 1929	 inval = -1905524736	 outidx = 717	 outval = -56
idx = 1932	 inval = -1905065984	 outidx = 718	 outval = -56
idx = 1935	 inval = -1904803840	 outidx = 719	 outval = -56
idx = 1937	 inval = -1904672768	 outidx = 720	 outval = -56
idx = 1940	 inval = -1904148480	 outidx = 721	 outval = -56
idx = 1943	 inval = -1903951872	 outidx = 722	 outval = -56
idx = 1946	 inval = -1903558656	 outidx = 723	 outval = -56
idx = 1948	 inval = -1903296512	 outidx = 724	 outval = -56
idx = 1954	 inval = -1902641152	 outidx = 726	 outval = -56
idx = 1956	 inval = -1902444544	 outidx = 727	 outval = -56
idx = 1959	 inval = -1902182400	 outidx = 728	 outval = -56
idx = 1962	 inval = -1901658112	 outidx = 729	 outval = -56
idx = 1964	 inval = -1901461504	 outidx = 730	 outval = -56
idx = 1967	 inval = -1901199360	 outidx = 731	 outval = -56
idx = 1970	 inval = -1900740608	 outidx = 732	 outval = -56
idx = 1972	 inval = -1900544000	 outidx = 733	 outval = -56
idx = 1975	 inval = -1900281856	 outidx = 734	 outval = -56
idx = 1978	 inval = -661716992	 outidx = 735	 outval = -19
idx = 1983	 inval = -1325989888	 outidx = 737	 outval = -39
idx = 1986	 inval = -1654128640	 outidx = 738	 outval = -49
idx = 1989	 inval = -1738866688	 outidx = 739	 outval = -51
idx = 1991	 inval = -1794179072	 outidx = 740	 outval = -53
idx = 1994	 inval = -1853554688	 outidx = 741	 outval = -55
idx = 1997	 inval = -1868824576	 outidx = 742	 outval = -55
idx = 1999	 inval = -1878654976	 outidx = 743	 outval = -55
idx = 2002	 inval = -1889075200	 outidx = 744	 outval = -56
idx = 2005	 inval = -1891631104	 outidx = 745	 outval = -56
idx = 2007	 inval = -1893269504	 outidx = 746	 outval = -56
idx = 2013	 inval = -1895170048	 outidx = 748	 outval = -56
idx = 2016	 inval = -1895235584	 outidx = 749	 outval = -56
idx = 2018	 inval = -1895235584	 outidx = 750	 outval = -56
idx = 2021	 inval = -1895038976	 outidx = 751	 outval = -56
idx = 2024	 inval = -1894711296	 outidx = 752	 outval = -56
idx = 2026	 inval = -1894514688	 outidx = 753	 outval = -56
idx = 2029	 inval = -1894252544	 outidx = 754	 outval = -56
idx = 2032	 inval = -1893793792	 outidx = 755	 outval = -56
idx = 2034	 inval = -1893531648	 outidx = 756	 outval = -56
idx = 2037	 inval = -1893335040	 outidx = 757	 outval = -56
idx = 2042	 inval = -1892548608	 outidx = 759	 outval = -56
idx = 2045	 inval = -1892417536	 outidx = 760	 outval = -56
idx = 2048	 inval = -1781858304	 outidx = 761	 outval = -53
idx = 2051	 inval = -1781727232	 outidx = 762	 outval = -53
idx = 2053	 inval = -1781530624	 outidx = 763	 outval = -53
idx = 2056	 inval = -1781071872	 outidx = 764	 outval = -53
idx = 2059	 inval = -1780809728	 outidx = 765	 outval = -53
idx = 2061	 inval = -1780678656	 outidx = 766	 outval = -53
idx = 2064	 inval = -1780154368	 outidx = 767	 outval = -53
idx = 2067	 inval = -1779892224	 outidx = 768	 outval = -53
idx = 2072	 inval = -1779302400	 outidx = 770	 outval = -53
idx = 2075	 inval = -1779105792	 outidx = 771	 outval = -53
idx = 2077	 inval = -1778909184	 outidx = 772	 outval = -53
idx = 2080	 inval = -1778515968	 outidx = 773	 outval = -53
idx = 2083	 inval = -1778319360	 outidx = 774	 outval = -52
idx = 2086	 inval = -1777926144	 outidx = 775	 outval = -52
idx = 2088	 inval = -1777664000	 outidx = 776	 outval = -52
idx = 2091	 inval = -1777532928	 outidx = 777	 outval = -52
idx = 2094	 inval = -1777008640	 outidx = 778	 outval = -52
idx = 2096	 inval = -1776812032	 outidx = 779	 outval = -52
idx = 2102	 inval = -1776091136	 outidx = 781	 outval = -52
idx = 2104	 inval = -1775960064	 outidx = 782	 outval = -52
idx = 2107	 inval = -1775697920	 outidx = 783	 outval = -52
idx = 2110	 inval = -1775304704	 outidx = 784	 outval = -52
idx = 2112	 inval = -1775108096	 outidx = 785	 outval = -52
idx = 2115	 inval = -1774845952	 outidx = 786	 outval = -52
idx = 2118	 inval = -1774387200	 outidx = 787	 outval = -52
idx = 2121	 inval = -1774190592	 outidx = 788	 outval = -52
idx = 2123	 inval = -1774059520	 outidx = 789	 outval = -52
idx = 2126	 inval = -1773600768	 outidx = 790	 outval = -52
idx = 2131	 inval = -1773273088	 outidx = 792	 outval = -52
idx = 2134	 inval = -1772748800	 outidx = 793	 outval = -52
idx = 2137	 inval = -1772486656	 outidx = 794	 outval = -52
idx = 2139	 inval = -1772355584	 outidx = 795	 outval = -52
idx = 2142	 inval = -1771831296	 outidx = 796	 outval = -52
idx = 2145	 inval = -1771634688	 outidx = 797	 outval = -52
idx = 2147	 inval = -1771438080	 outidx = 798	 outval = -52
idx = 2150	 inval = -1771110400	 outidx = 799	 outval = -52
idx = 2153	 inval = -1770848256	 outidx = 800	 outval = -52
idx = 2156	 inval = -1770389504	 outidx = 801	 outval = -52
idx = 2161	 inval = -1769996288	 outidx = 803	 outval = -52
idx = 2164	 inval = -1769668608	 outidx = 804	 outval = -52
idx = 2166	 inval = -1769406464	 outidx = 805	 outval = -52
idx = 2169	 inval = -1769144320	 outidx = 806	 outval = -52
idx = 2172	 inval = -1768816640	 outidx = 807	 outval = -52
idx = 2174	 inval = -1768554496	 outidx = 808	 outval = -52
idx = 2177	 inval = -1768292352	 outidx = 809	 outval = -52
idx = 2180	 inval = -1767964672	 outidx = 810	 outval = -52
idx = 2182	 inval = -1767636992	 outidx = 811	 outval = -52
idx = 2185	 inval = -1767440384	 outidx = 812	 outval = -52
idx = 2191	 inval = -1766850560	 outidx = 814	 outval = -52
idx = 2193	 inval = -1766588416	 outidx = 815	 outval = -52
idx = 2196	 inval = -1766129664	 outidx = 816	 outval = -52
idx = 2199	 inval = -1765933056	 outidx = 817	 outval = -52
idx = 2201	 inval = -1765736448	 outidx = 818	 outval = -52
idx = 2204	 inval = -1765408768	 outidx = 819	 outval = -52
idx = 2207	 inval = -1765146624	 outidx = 820	 outval = -52
idx = 2209	 inval = -1764884480	 outidx = 821	 outval = -52
idx = 2212	 inval = -1764556800	 outidx = 822	 outval = -52
idx = 2215	 inval = -1764294656	 outidx = 823	 outval = -52
idx = 2220	 inval = -653066240	 outidx = 825	 outval = -19
idx = 2223	 inval = -956235776	 outidx = 826	 outval = -28
idx = 2225	 inval = -1226047488	 outidx = 827	 outval = -36
idx = 2228	 inval = -1529282560	 outidx = 828	 outval = -45
idx = 2231	 inval = -1608712192	 outidx = 829	 outval = -47
idx = 2234	 inval = -1695219712	 outidx = 830	 outval = -50
idx = 2236	 inval = -1717960704	 outidx = 831	 outval = -51
idx = 2239	 inval = -1732706304	 outidx = 832	 outval = -51
idx = 2242	 inval = -1748762624	 outidx = 833	 outval = -52
idx = 2244	 inval = -1752956928	 outidx = 834	 outval = -52
idx = 2250	 inval = -1758134272	 outidx = 836	 outval = -52
idx = 2252	 inval = -1758724096	 outidx = 837	 outval = -52
idx = 2255	 inval = -1759051776	 outidx = 838	 outval = -52
idx = 2258	 inval = -1759248384	 outidx = 839	 outval = -52
idx = 2260	 inval = -1759182848	 outidx = 840	 outval = -52
idx = 2263	 inval = -1759051776	 outidx = 841	 outval = -52
idx = 2266	 inval = -1758724096	 outidx = 842	 outval = -52
idx = 2269	 inval = -1758527488	 outidx = 843	 outval = -52
idx = 2271	 inval = -1758396416	 outidx = 844	 outval = -52
idx = 2274	 inval = -1757872128	 outidx = 845	 outval = -52
idx = 2279	 inval = -1757478912	 outidx = 847	 outval = -52
idx = 2282	 inval = -1757085696	 outidx = 848	 outval = -52
idx = 2285	 inval = -1756954624	 outidx = 849	 outval = -52
idx = 2287	 inval = -1756692480	 outidx = 850	 outval = -52
idx = 2290	 inval = -1756299264	 outidx = 851	 outval = -52
idx = 2293	 inval = -1756102656	 outidx = 852	 outval = -52
idx = 2295	 inval = -1755840512	 outidx = 853	 outval = -52
idx = 2298	 inval = -1755447296	 outidx = 854	 outval = -52
idx = 2301	 inval = -1755316224	 outidx = 855	 outval = -52
idx = 2304	 inval = -1754791936	 outidx = 856	 outval = -52
idx = 2309	 inval = -1754333184	 outidx = 858	 outval = -52
idx = 2312	 inval = -1753939968	 outidx = 859	 outval = -52
idx = 2314	 inval = -1753677824	 outidx = 860	 outval = -52
idx = 2317	 inval = -1753481216	 outidx = 861	 outval = -52
idx = 2320	 inval = -1753153536	 outidx = 862	 outval = -52
idx = 2322	 inval = -1752891392	 outidx = 863	 outval = -52
idx = 2325	 inval = -1752760320	 outidx = 864	 outval = -52
idx = 2328	 inval = -1752236032	 outidx = 865	 outval = -52
idx = 2330	 inval = -1752104960	 outidx = 866	 outval = -52
idx = 2333	 inval = -1751908352	 outidx = 867	 outval = -52
idx = 2339	 inval = -1751187456	 outidx = 869	 outval = -52
idx = 2341	 inval = -1750990848	 outidx = 870	 outval = -52
idx = 2344	 inval = -1750532096	 outidx = 871	 outval = -52
idx = 2347	 inval = -1750335488	 outidx = 872	 outval = -52
idx = 2349	 inval = -1750073344	 outidx = 873	 outval = -52
idx = 2352	 inval = -1749680128	 outidx = 874	 outval = -52
idx = 2355	 inval = -1749483520	 outidx = 875	 outval = -52
idx = 2357	 inval = -1749221376	 outidx = 876	 outval = -52
idx = 2360	 inval = -1748893696	 outidx = 877	 outval = -52
idx = 2363	 inval = -1748697088	 outidx = 878	 outval = -52
idx = 2368	 inval = -1747976192	 outidx = 880	 outval = -52
idx = 2371	 inval = -1747910656	 outidx = 881	 outval = -52
idx = 2374	 inval = -1747451904	 outidx = 882	 outval = -52
idx = 2376	 inval = -1747189760	 outidx = 883	 outval = -52
idx = 2379	 inval = -1747058688	 outidx = 884	 outval = -52
idx = 2382	 inval = -1746534400	 outidx = 885	 outval = -52
idx = 2384	 inval = -1746337792	 outidx = 886	 outval = -52
idx = 2387	 inval = -1746141184	 outidx = 887	 outval = -52
idx = 2390	 inval = -1745747968	 outidx = 888	 outval = -52
idx = 2392	 inval = -1745551360	 outidx = 889	 outval = -52
idx = 2398	 inval = -1744830464	 outidx = 891	 outval = -52
idx = 2400	 inval = -1744764928	 outidx = 892	 outval = -51
idx = 2403	 inval = -1744502784	 outidx = 893	 outval = -51
idx = 2406	 inval = -1744044032	 outidx = 894	 outval = -51
idx = 2409	 inval = -1743847424	 outidx = 895	 outval = -51
idx = 2411	 inval = -1743650816	 outidx = 896	 outval = -51
idx = 2414	 inval = -1743192064	 outidx = 897	 outval = -51
idx = 2417	 inval = -1742995456	 outidx = 898	 outval = -51
idx = 2419	 inval = -1742798848	 outidx = 899	 outval = -51
idx = 2422	 inval = -1742340096	 outidx = 900	 outval = -51
idx = 2427	 inval = -1741881344	 outidx = 902	 outval = -51
idx = 2430	 inval = -1741488128	 outidx = 903	 outval = -51
idx = 2433	 inval = -1741291520	 outidx = 904	 outval = -51
idx = 2435	 inval = -1741029376	 outidx = 905	 outval = -51
idx = 2438	 inval = -1740636160	 outidx = 906	 outval = -51
idx = 2441	 inval = -1740505088	 outidx = 907	 outval = -51
idx = 2444	 inval = -1740111872	 outidx = 908	 outval = -51
idx = 2446	 inval = -1739915264	 outidx = 909	 outval = -51
idx = 2449	 inval = -1739653120	 outidx = 910	 outval = -51
idx = 2452	 inval = -1739325440	 outidx = 911	 outval = -51
idx = 2457	 inval = -1738801152	 outidx = 913	 outval = -51
idx = 2460	 inval = -1738342400	 outidx = 914	 outval = -51
idx = 2462	 inval = -1738145792	 outidx = 915	 outval = -51
idx = 2465	 inval = -1737949184	 outidx = 916	 outval = -51
idx = 2468	 inval = -1737490432	 outidx = 917	 outval = -51
idx = 2470	 inval = -1737228288	 outidx = 918	 outval = -51
idx = 2473	 inval = -1737097216	 outidx = 919	 outval = -51
idx = 2476	 inval = -1736638464	 outidx = 920	 outval = -51
idx = 2479	 inval = -1736441856	 outidx = 921	 outval = -51
idx = 2481	 inval = -1736245248	 outidx = 922	 outval = -51
idx = 2487	 inval = -1735655424	 outidx = 924	 outval = -51
idx = 2489	 inval = -1735458816	 outidx = 925	 outval = -51
idx = 2492	 inval = -1735065600	 outidx = 926	 outval = -51
idx = 2495	 inval = -1734803456	 outidx = 927	 outval = -51
idx = 2497	 inval = -1734606848	 outidx = 928	 outval = -51
idx = 2500	 inval = -944439296	 outidx = 929	 outval = -28
idx = 2503	 inval = -1201340416	 outidx = 930	 outval = -35
idx = 2505	 inval = -1379074048	 outidx = 931	 outval = -41
idx = 2508	 inval = -1576468480	 outidx = 932	 outval = -46
idx = 2511	 inval = -1628766208	 outidx = 933	 outval = -48
idx = 2516	 inval = -1701838848	 outidx = 935	 outval = -50
idx = 2519	 inval = -1711931392	 outidx = 936	 outval = -51
idx = 2522	 inval = -1722875904	 outidx = 937	 outval = -51
idx = 2524	 inval = -1725628416	 outidx = 938	 outval = -51
idx = 2527	 inval = -1727594496	 outidx = 939	 outval = -51
idx = 2530	 inval = -1729232896	 outidx = 940	 outval = -51
idx = 2532	 inval = -1729757184	 outidx = 941	 outval = -51
idx = 2535	 inval = -1729888256	 outidx = 942	 outval = -51
idx = 2538	 inval = -1729822720	 outidx = 943	 outval = -51
idx = 2540	 inval = -1729822720	 outidx = 944	 outval = -51
idx = 2546	 inval = -1729363968	 outidx = 946	 outval = -51
idx = 2548	 inval = -1729101824	 outidx = 947	 outval = -51
idx = 2551	 inval = -1728839680	 outidx = 948	 outval = -51
idx = 2554	 inval = -1728512000	 outidx = 949	 outval = -51
idx = 2557	 inval = -1728249856	 outidx = 950	 outval = -51
idx = 2559	 inval = -1728053248	 outidx = 951	 outval = -51
idx = 2562	 inval = -1727725568	 outidx = 952	 outval = -51
idx = 2565	 inval = -1727528960	 outidx = 953	 outval = -51
idx = 2567	 inval = -1727266816	 outidx = 954	 outval = -51
idx = 2570	 inval = -1726808064	 outidx = 955	 outval = -51
idx = 2575	 inval = -1726414848	 outidx = 957	 outval = -51
idx = 2578	 inval = -1726021632	 outidx = 958	 outval = -51
idx = 2581	 inval = -1725693952	 outidx = 959	 outval = -51
idx = 2583	 inval = -1725562880	 outidx = 960	 outval = -51
idx = 2586	 inval = -1725104128	 outidx = 961	 outval = -51
idx = 2589	 inval = -1724841984	 outidx = 962	 outval = -51
